,path,label_str
282,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_ITH_NEU_XX.wav,neutral
283,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_MTI_ANG_XX.wav,angry
284,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IOM_NEU_XX.wav,neutral
285,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_IOM_SAD_XX.wav,sad
286,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_IEO_SAD_LO.wav,sad
287,drive/My Drive/Speech Emotion Recognition/data/CREMA/1046_ITH_NEU_XX.wav,neutral
288,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_ITH_HAP_XX.wav,happy
289,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_ITH_NEU_XX.wav,neutral
290,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_TIE_ANG_XX.wav,angry
291,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_TAI_NEU_XX.wav,neutral
292,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_IWW_HAP_XX.wav,happy
293,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_TSI_HAP_XX.wav,happy
294,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-02.wav,neutral
295,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_ITH_SAD_XX.wav,sad
296,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IWL_ANG_XX.wav,angry
297,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_ITS_ANG_XX.wav,angry
298,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IWW_ANG_XX.wav,angry
299,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-08.wav,angry
300,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_IEO_ANG_LO.wav,angry
301,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IEO_HAP_MD.wav,happy
302,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_ITS_HAP_XX.wav,happy
303,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_ITH_ANG_XX.wav,angry
304,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-11.wav,angry
305,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_IWL_NEU_XX.wav,neutral
306,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_IEO_SAD_MD.wav,sad
307,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_IWW_SAD_XX.wav,sad
308,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_ITH_ANG_XX.wav,angry
309,drive/My Drive/Speech Emotion Recognition/data/CREMA/1039_TIE_ANG_XX.wav,angry
310,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_WSI_NEU_XX.wav,neutral
311,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-04.wav,neutral
312,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_ITH_SAD_XX.wav,sad
313,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_IWL_SAD_XX.wav,sad
314,drive/My Drive/Speech Emotion Recognition/data/CREMA/1049_IEO_ANG_LO.wav,angry
315,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_ITS_HAP_XX.wav,happy
316,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-03.wav,sad
317,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_TAI_ANG_XX.wav,angry
318,drive/My Drive/Speech Emotion Recognition/data/CREMA/1053_IEO_SAD_LO.wav,sad
319,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_WSI_ANG_XX.wav,angry
320,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_MTI_HAP_XX.wav,happy
321,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_TSI_ANG_XX.wav,angry
322,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-02-20.wav,neutral
323,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IWW_NEU_XX.wav,neutral
324,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_IEO_HAP_HI.wav,happy
325,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_IEO_SAD_MD.wav,sad
326,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_MTI_SAD_XX.wav,sad
327,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_TAI_HAP_XX.wav,happy
328,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-07.wav,happy
329,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_DFA_HAP_XX.wav,happy
330,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_IEO_HAP_HI.wav,happy
331,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_WSI_ANG_XX.wav,angry
332,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_IEO_HAP_LO.wav,happy
333,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-16.wav,angry
334,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_DFA_NEU_XX.wav,neutral
335,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-01-20.wav,sad
336,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_IEO_ANG_HI.wav,angry
337,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_WSI_NEU_XX.wav,neutral
338,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-02-10.wav,neutral
339,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_IWW_NEU_XX.wav,neutral
340,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_IEO_ANG_LO.wav,angry
341,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IEO_SAD_MD.wav,sad
342,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_TSI_HAP_XX.wav,happy
343,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_IWW_SAD_XX.wav,sad
344,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_IEO_HAP_HI.wav,happy
345,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-02-08.wav,angry
346,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_IEO_SAD_HI.wav,sad
347,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_IOM_HAP_XX.wav,happy
348,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_WSI_SAD_XX.wav,sad
349,drive/My Drive/Speech Emotion Recognition/data/CREMA/1036_IEO_ANG_HI.wav,angry
350,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-23.wav,sad
351,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_ITS_SAD_XX.wav,sad
352,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-03.wav,angry
353,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_ITH_HAP_XX.wav,happy
354,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_TSI_ANG_XX.wav,angry
355,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_IEO_ANG_LO.wav,angry
356,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-01-05.wav,angry
357,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IEO_HAP_HI.wav,happy
358,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_DFA_SAD_XX.wav,sad
359,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_TIE_HAP_XX.wav,happy
360,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_MTI_ANG_XX.wav,angry
361,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_WSI_SAD_XX.wav,sad
362,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_DFA_ANG_XX.wav,angry
363,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_TAI_NEU_XX.wav,neutral
364,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_ITS_SAD_XX.wav,sad
365,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_DFA_NEU_XX.wav,neutral
366,drive/My Drive/Speech Emotion Recognition/data/CREMA/1022_MTI_HAP_XX.wav,happy
367,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-02-13.wav,angry
368,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_WSI_NEU_XX.wav,neutral
369,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_IEO_ANG_MD.wav,angry
370,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-02-01-10.wav,neutral
371,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_WSI_NEU_XX.wav,neutral
372,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_IWW_ANG_XX.wav,angry
373,drive/My Drive/Speech Emotion Recognition/data/CREMA/1027_DFA_SAD_XX.wav,sad
374,drive/My Drive/Speech Emotion Recognition/data/CREMA/1044_ITH_ANG_XX.wav,angry
375,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IOM_SAD_XX.wav,sad
376,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_WSI_ANG_XX.wav,angry
377,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-15.wav,neutral
378,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_TSI_SAD_XX.wav,sad
379,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_WSI_SAD_XX.wav,sad
380,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IEO_ANG_MD.wav,angry
381,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_ITS_HAP_XX.wav,happy
382,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_ITH_HAP_XX.wav,happy
383,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_ITS_ANG_XX.wav,angry
384,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-02-01-12.wav,angry
385,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-02-01-24.wav,neutral
386,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_TIE_NEU_XX.wav,neutral
387,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-02-01-11.wav,neutral
388,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IWL_HAP_XX.wav,happy
389,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-19.wav,happy
390,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_TAI_ANG_XX.wav,angry
391,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_IOM_NEU_XX.wav,neutral
392,drive/My Drive/Speech Emotion Recognition/data/CREMA/1002_IOM_SAD_XX.wav,sad
393,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-09.wav,sad
394,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_TAI_NEU_XX.wav,neutral
395,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_DFA_ANG_XX.wav,angry
396,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_ITH_HAP_XX.wav,happy
397,drive/My Drive/Speech Emotion Recognition/data/CREMA/1025_TAI_HAP_XX.wav,happy
398,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-01-01-21.wav,happy
399,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_ITH_SAD_XX.wav,sad
400,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_IWL_ANG_XX.wav,angry
401,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_TSI_ANG_XX.wav,angry
402,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IWW_ANG_XX.wav,angry
403,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IEO_NEU_XX.wav,neutral
404,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_IEO_SAD_LO.wav,sad
405,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_ITH_NEU_XX.wav,neutral
406,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_SAD_HI.wav,sad
407,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_ITS_NEU_XX.wav,neutral
408,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_IEO_HAP_HI.wav,happy
409,drive/My Drive/Speech Emotion Recognition/data/CREMA/1061_MTI_ANG_XX.wav,angry
410,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_IOM_HAP_XX.wav,happy
411,drive/My Drive/Speech Emotion Recognition/data/CREMA/1054_IWW_HAP_XX.wav,happy
412,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_TAI_ANG_XX.wav,angry
413,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_ITS_ANG_XX.wav,angry
414,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_IEO_ANG_HI.wav,angry
415,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IEO_HAP_MD.wav,happy
416,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_IEO_ANG_LO.wav,angry
417,drive/My Drive/Speech Emotion Recognition/data/CREMA/1067_IWL_SAD_XX.wav,sad
418,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_ITH_SAD_XX.wav,sad
419,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-01-01-07.wav,happy
420,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_MTI_SAD_XX.wav,sad
421,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_HAP_MD.wav,happy
422,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-02-01-20.wav,angry
423,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-24.wav,sad
424,drive/My Drive/Speech Emotion Recognition/data/CREMA/1009_ITH_NEU_XX.wav,neutral
425,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IEO_ANG_MD.wav,angry
426,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_ITH_HAP_XX.wav,happy
427,drive/My Drive/Speech Emotion Recognition/data/CREMA/1043_WSI_NEU_XX.wav,neutral
428,drive/My Drive/Speech Emotion Recognition/data/CREMA/1034_IEO_HAP_LO.wav,happy
429,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_DFA_NEU_XX.wav,neutral
430,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IOM_ANG_XX.wav,angry
431,drive/My Drive/Speech Emotion Recognition/data/CREMA/1003_IEO_SAD_HI.wav,sad
432,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-01-02-18.wav,sad
433,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_MTI_SAD_XX.wav,sad
434,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_TIE_NEU_XX.wav,neutral
435,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_ITS_SAD_XX.wav,sad
436,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_WSI_NEU_XX.wav,neutral
437,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-01-01-04.wav,sad
438,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_IOM_NEU_XX.wav,neutral
439,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_IOM_SAD_XX.wav,sad
440,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_IEO_SAD_MD.wav,sad
441,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_TAI_HAP_XX.wav,happy
442,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_IWL_ANG_XX.wav,angry
443,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_IEO_SAD_HI.wav,sad
444,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IEO_HAP_LO.wav,happy
445,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_IEO_HAP_MD.wav,happy
446,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_TAI_ANG_XX.wav,angry
447,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-13.wav,angry
448,drive/My Drive/Speech Emotion Recognition/data/CREMA/1033_ITS_SAD_XX.wav,sad
449,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_ITS_HAP_XX.wav,happy
450,drive/My Drive/Speech Emotion Recognition/data/CREMA/1031_IEO_SAD_MD.wav,sad
451,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IEO_NEU_XX.wav,neutral
452,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_ITH_HAP_XX.wav,happy
453,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_TSI_ANG_XX.wav,angry
454,drive/My Drive/Speech Emotion Recognition/data/CREMA/1030_DFA_HAP_XX.wav,happy
455,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_ITH_NEU_XX.wav,neutral
456,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_IWL_HAP_XX.wav,happy
457,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_TSI_HAP_XX.wav,happy
458,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_MTI_ANG_XX.wav,angry
459,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-01-11.wav,sad
460,drive/My Drive/Speech Emotion Recognition/data/CREMA/1017_DFA_ANG_XX.wav,angry
461,drive/My Drive/Speech Emotion Recognition/data/CREMA/1006_DFA_ANG_XX.wav,angry
462,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_DFA_SAD_XX.wav,sad
463,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-02-02-01-01.wav,sad
464,drive/My Drive/Speech Emotion Recognition/data/CREMA/1018_WSI_HAP_XX.wav,happy
465,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IEO_ANG_MD.wav,angry
466,drive/My Drive/Speech Emotion Recognition/data/CREMA/1020_IEO_SAD_HI.wav,sad
467,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IOM_NEU_XX.wav,neutral
468,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_ITH_SAD_XX.wav,sad
469,drive/My Drive/Speech Emotion Recognition/data/CREMA/1058_IWL_SAD_XX.wav,sad
470,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_DFA_NEU_XX.wav,neutral
471,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IOM_HAP_XX.wav,happy
472,drive/My Drive/Speech Emotion Recognition/data/CREMA/1062_WSI_ANG_XX.wav,angry
473,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_IOM_SAD_XX.wav,sad
474,drive/My Drive/Speech Emotion Recognition/data/CREMA/1042_IEO_SAD_HI.wav,sad
475,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_WSI_NEU_XX.wav,neutral
476,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_DFA_SAD_XX.wav,sad
477,drive/My Drive/Speech Emotion Recognition/data/CREMA/1040_ITS_ANG_XX.wav,angry
478,drive/My Drive/Speech Emotion Recognition/data/CREMA/1065_WSI_HAP_XX.wav,happy
479,drive/My Drive/Speech Emotion Recognition/data/CREMA/1051_DFA_ANG_XX.wav,angry
480,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_IWL_SAD_XX.wav,sad
481,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_WSI_SAD_XX.wav,sad
482,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_DFA_SAD_XX.wav,sad
483,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_IEO_ANG_MD.wav,angry
484,drive/My Drive/Speech Emotion Recognition/data/CREMA/1045_DFA_NEU_XX.wav,neutral
485,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-02-18.wav,happy
486,drive/My Drive/Speech Emotion Recognition/data/CREMA/1008_IEO_HAP_HI.wav,happy
487,drive/My Drive/Speech Emotion Recognition/data/CREMA/1041_DFA_SAD_XX.wav,sad
488,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-17.wav,angry
489,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_DFA_HAP_XX.wav,happy
490,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IOM_ANG_XX.wav,angry
491,drive/My Drive/Speech Emotion Recognition/data/CREMA/1055_WSI_NEU_XX.wav,neutral
492,drive/My Drive/Speech Emotion Recognition/data/CREMA/1056_IEO_ANG_LO.wav,angry
493,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-06.wav,happy
494,drive/My Drive/Speech Emotion Recognition/data/CREMA/1066_IOM_NEU_XX.wav,neutral
495,drive/My Drive/Speech Emotion Recognition/data/CREMA/1026_ITH_HAP_XX.wav,happy
496,drive/My Drive/Speech Emotion Recognition/data/CREMA/1005_MTI_SAD_XX.wav,sad
497,drive/My Drive/Speech Emotion Recognition/data/CREMA/1023_IEO_ANG_HI.wav,angry
498,drive/My Drive/Speech Emotion Recognition/data/CREMA/1021_TSI_SAD_XX.wav,sad
499,drive/My Drive/Speech Emotion Recognition/data/CREMA/1037_DFA_SAD_XX.wav,sad
500,drive/My Drive/Speech Emotion Recognition/data/CREMA/1060_IOM_SAD_XX.wav,sad
501,drive/My Drive/Speech Emotion Recognition/data/CREMA/1047_TIE_NEU_XX.wav,neutral
502,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_IEO_ANG_MD.wav,angry
503,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-02-02-01-19.wav,happy
504,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-04-01-02-02-17.wav,sad
505,drive/My Drive/Speech Emotion Recognition/data/CREMA/1016_MTI_NEU_XX.wav,neutral
506,drive/My Drive/Speech Emotion Recognition/data/CREMA/1035_MTI_HAP_XX.wav,happy
507,drive/My Drive/Speech Emotion Recognition/data/CREMA/1011_IWW_HAP_XX.wav,happy
508,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_TIE_HAP_XX.wav,happy
509,drive/My Drive/Speech Emotion Recognition/data/CREMA/1007_ITS_ANG_XX.wav,angry
510,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-02-01-01-20.wav,neutral
511,drive/My Drive/Speech Emotion Recognition/data/CREMA/1057_IOM_NEU_XX.wav,neutral
512,drive/My Drive/Speech Emotion Recognition/data/CREMA/1012_WSI_SAD_XX.wav,sad
513,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_ANG_HI.wav,angry
514,drive/My Drive/Speech Emotion Recognition/data/CREMA/1028_WSI_NEU_XX.wav,neutral
515,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-01-01-02-01.wav,angry
516,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-02-01-01-01-21.wav,neutral
517,drive/My Drive/Speech Emotion Recognition/data/CREMA/1001_TSI_ANG_XX.wav,angry
518,drive/My Drive/Speech Emotion Recognition/data/CREMA/1019_IEO_NEU_XX.wav,neutral
519,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-02-07.wav,angry
520,drive/My Drive/Speech Emotion Recognition/data/CREMA/1004_IWL_NEU_XX.wav,neutral
521,drive/My Drive/Speech Emotion Recognition/data/CREMA/1024_TSI_SAD_XX.wav,sad
522,drive/My Drive/Speech Emotion Recognition/data/CREMA/1010_IEO_HAP_MD.wav,happy
523,drive/My Drive/Speech Emotion Recognition/data/CREMA/1050_IEO_HAP_LO.wav,happy
524,drive/My Drive/Speech Emotion Recognition/data/CREMA/1063_IWL_ANG_XX.wav,angry
525,drive/My Drive/Speech Emotion Recognition/data/CREMA/1064_IOM_ANG_XX.wav,angry
526,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_IEO_ANG_LO.wav,angry
527,drive/My Drive/Speech Emotion Recognition/data/CREMA/1059_IEO_HAP_HI.wav,happy
528,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-03-01-02-01-03.wav,happy
529,drive/My Drive/Speech Emotion Recognition/data/CREMA/1014_IWL_NEU_XX.wav,neutral
530,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-02-05.wav,neutral
531,drive/My Drive/Speech Emotion Recognition/data/CREMA/1032_IWL_NEU_XX.wav,neutral
532,drive/My Drive/Speech Emotion Recognition/data/CREMA/1015_IEO_HAP_HI.wav,happy
533,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-05-02-01-01-02.wav,angry
534,drive/My Drive/Speech Emotion Recognition/data/CREMA/1013_MTI_ANG_XX.wav,angry
535,drive/My Drive/Speech Emotion Recognition/data/CREMA/1052_IEO_NEU_XX.wav,neutral
536,drive/My Drive/Speech Emotion Recognition/data/RAVDESS/03-01-01-01-01-01-05.wav,neutral
